"";"orig.ident";"seurat_clusters";"cancer_name";"nCount_RNA";"nFeature_RNA";"percent.mito";"group";"Celltype_main";"Celltype_final"
"14446";"GSM3516669";4;"Lung";5938;1817;0;"T";"Epithelial";"Epithelial"
"14447";"GSM3516669";5;"Lung";617;297;0;"T";"Lymphocytes";"B"
"14448";"GSM3516669";13;"Lung";3537;956;0;"T";"Myeloids";"DC"
"14449";"GSM3516669";4;"Lung";3936;1148;0;"T";"Epithelial";"Epithelial"
"14450";"GSM3516669";2;"Lung";1215;450;0;"T";"Lymphocytes";"NKT"
"14451";"GSM3516669";0;"Lung";919;404;0;"T";"Lymphocytes";"CD4T"
"14452";"GSM3516669";2;"Lung";585;323;0;"T";"Lymphocytes";"CD8T"
"14453";"GSM3516669";0;"Lung";1379;534;0;"T";"Lymphocytes";"CD4T"
"14454";"GSM3516669";8;"Lung";2013;569;0;"T";"Myeloids";"Mast"
"14455";"GSM3516669";4;"Lung";8806;2444;0;"T";"Epithelial";"Epithelial"
"14456";"GSM3516669";4;"Lung";5531;1706;0;"T";"Epithelial";"Epithelial"
"14457";"GSM3516669";1;"Lung";6826;1645;0;"T";"Myeloids";"DC"
"14458";"GSM3516669";6;"Lung";763;411;0;"T";"Lymphocytes";"CD4T"
"14459";"GSM3516669";4;"Lung";754;435;0;"T";"Epithelial";"Epithelial"
"14460";"GSM3516669";8;"Lung";547;296;0;"T";"Myeloids";"Mast"
"14461";"GSM3516669";2;"Lung";1440;501;0;"T";"Lymphocytes";"NKT"
"14462";"GSM3516669";4;"Lung";4602;1399;0;"T";"Epithelial";"Epithelial"
"14463";"GSM3516669";4;"Lung";7651;1897;0;"T";"Epithelial";"Epithelial"
"14464";"GSM3516669";3;"Lung";1120;428;0;"T";"Lymphocytes";"NK"
"14465";"GSM3516669";13;"Lung";1757;567;0;"T";"Myeloids";"DC"
"14466";"GSM3516669";0;"Lung";1381;405;0;"T";"Lymphocytes";"CD4T"
"14467";"GSM3516669";12;"Lung";1927;975;0;"T";"Stromal";"Endothelial"
"14468";"GSM3516669";1;"Lung";3866;1297;0;"T";"Myeloids";"Macrophage"
"14469";"GSM3516669";2;"Lung";577;286;0;"T";"Lymphocytes";"CD8T"
"14470";"GSM3516669";2;"Lung";804;366;0;"T";"Lymphocytes";"NKT"
"14471";"GSM3516669";5;"Lung";792;304;0;"T";"Lymphocytes";"B"
"14472";"GSM3516669";1;"Lung";3980;1166;0;"T";"Myeloids";"Macrophage"
"14473";"GSM3516669";4;"Lung";2276;802;0;"T";"Epithelial";"Epithelial"
